0,1,2,3,4,5,6,7,8,9,10,11
20515,BLACK,Non Indigenous,MALE,37,Supervised,SR,DETERMINATE,2130,ONTARIO,COMMON LAW,MUSLIM
20516,WHITE,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,2968,ONTARIO,COMMON LAW,WICCA
20517,WHITE,Non Indigenous,MALE,49,Supervised,SR,DETERMINATE,7304,BRITISH COLUMBIA,SINGLE,OTHER
20518,NORTH AMERICAN,Indigenous,FEMALE,42,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,NONE
20519,WHITE,Non Indigenous,MALE,64,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,PROT NON-SPEC
20520,WHITE,Non Indigenous,MALE,67,Supervised,FP,INDETERMINATE,0,ONTARIO,MARRIED,PROT NON-SPEC
20521,WHITE,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,1948,ALBERTA,SINGLE,NONE
20522,WHITE,Non Indigenous,FEMALE,35,Incarcerated,,DETERMINATE,911,ALBERTA,SINGLE,CHRI NON SPEC
20523,WHITE,Non Indigenous,MALE,48,Supervised,FP,INDETERMINATE,0,ONTARIO,COMMON LAW,NONE
20524,WHITE,Non Indigenous,MALE,54,Incarcerated,,DETERMINATE,2168,BRITISH COLUMBIA,COMMON LAW,BUDDHIST
20525,WHITE,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,730,ONTARIO,SINGLE,
20526,NORTH AMERICAN,Indigenous,FEMALE,40,Incarcerated,,DETERMINATE,839,NOVA SCOTIA,COMMON LAW,CATHOLIC - ROMA
20527,ASI-E/SOUTHEAST,Non Indigenous,MALE,32,Supervised,SR,DETERMINATE,1803,MANITOBA,SINGLE,SIKH
20528,WHITE,Non Indigenous,MALE,27,Incarcerated,,DETERMINATE,1173,QUEBEC,SINGLE,CATH NON-SPEC
20529,WHITE,Non Indigenous,MALE,47,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
20530,WHITE,Non Indigenous,MALE,26,Supervised,DP,DETERMINATE,1069,QUEBEC,COMMON LAW,CATHOLIC - GREE
20531,NORTH AMERICAN,Indigenous,MALE,45,Incarcerated,,DETERMINATE,3052,ONTARIO,SINGLE,CHRI NON SPEC
20532,METIS,Indigenous,MALE,32,Incarcerated,,DETERMINATE,1825,NOVA SCOTIA,COMMON LAW,CATHOLIC - ROMA
20533,SOUTH ASIAN,Non Indigenous,MALE,35,Supervised,FP,DETERMINATE,2740,ONTARIO,SINGLE,MUSLIM
20534,WHITE,Non Indigenous,MALE,52,Supervised,FP,INDETERMINATE,0,QUEBEC,MARRIED,CATH NON-SPEC
20535,WHITE,Non Indigenous,MALE,45,Incarcerated,,DETERMINATE,3287,ONTARIO,UNKNOWN,CHRI NON SPEC
20536,NORTH AMERICAN,Indigenous,MALE,68,Incarcerated,,DETERMINATE,2192,BRITISH COLUMBIA,SINGLE,NONE
20537,BLACK,Non Indigenous,MALE,29,Supervised,SR,DETERMINATE,1171,ONTARIO,COMMON LAW,CHRI NON SPEC
20538,WHITE,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,1277,NEW BRUNSWICK,SINGLE,BAPTIST
20539,WHITE,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,1064,QUEBEC,COMMON LAW,CATH NON-SPEC
20540,WHITE,Non Indigenous,MALE,50,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,PROT NON-SPEC
20541,METIS,Indigenous,MALE,39,Supervised,DP,DETERMINATE,1049,MANITOBA,SINGLE,NONE
20542,WHITE,Non Indigenous,MALE,41,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,PROT NON-SPEC
20543,METIS,Indigenous,MALE,29,Incarcerated,,DETERMINATE,1583,ALBERTA,MARRIED,NOT STATED
20544,WHITE,Non Indigenous,MALE,47,Incarcerated,,DETERMINATE,985,QUEBEC,COMMON LAW,CATH NON-SPEC
20545,WHITE,Non Indigenous,MALE,58,Supervised,DP,DETERMINATE,2175,QUEBEC,COMMON LAW,CATH NON-SPEC
20546,NORTH AMERICAN,Indigenous,FEMALE,28,Incarcerated,,DETERMINATE,740,ALBERTA,SINGLE,
20547,WHITE,Non Indigenous,MALE,43,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,JUDAISM
20548,WHITE,Non Indigenous,MALE,47,Incarcerated,,DETERMINATE,1278,NEW BRUNSWICK,UNKNOWN,CATH NON-SPEC
20549,NORTH AMERICAN,Indigenous,MALE,41,Incarcerated,,DETERMINATE,731,ALBERTA,SINGLE,CATH NON-SPEC
20550,WHITE,Non Indigenous,MALE,74,Supervised,FP,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
20551,NORTH AMERICAN,Indigenous,MALE,33,Incarcerated,,DETERMINATE,3060,ONTARIO,COMMON LAW,ANGLICAN(EPIS.
20552,WHITE,Non Indigenous,MALE,45,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,PROT NON-SPEC
20553,BLACK,Non Indigenous,MALE,22,Supervised,FP,DETERMINATE,731,NOVA SCOTIA,COMMON LAW,NOT STATED
20554,WHITE,Non Indigenous,MALE,55,Supervised,FP,DETERMINATE,1096,ONTARIO,MARRIED,SALVATION ARMY
20555,BLACK,Non Indigenous,MALE,32,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CHRISTIAN REFOR
20556,,Non Indigenous,MALE,57,Incarcerated,,DETERMINATE,1096,ONTARIO,NOT DETERMINED,
20557,WHITE,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,1003,ALBERTA,MARRIED,UNITED CHURCH
20558,WHITE,Non Indigenous,MALE,76,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,PROT NON-SPEC
20559,WHITE,Non Indigenous,MALE,56,Incarcerated,,DETERMINATE,911,QUEBEC,SINGLE,CATH NON-SPEC
20560,NORTH AMERICAN,Indigenous,MALE,47,Incarcerated,,DETERMINATE,1644,ONTARIO,UNKNOWN,
20561,WHITE,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,1522,ONTARIO,COMMON LAW,CATH NON-SPEC
20562,NORTH AMERICAN,Indigenous,MALE,43,Incarcerated,,DETERMINATE,3076,MANITOBA,SINGLE,
20563,WHITE,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,1826,ALBERTA,SINGLE,NONE
20564,NORTH AMERICAN,Indigenous,MALE,25,Incarcerated,,DETERMINATE,1216,MANITOBA,SINGLE,NONE
20565,NORTH AMERICAN,Indigenous,MALE,27,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SINGLE,
20566,WHITE,Non Indigenous,MALE,34,Supervised,SR,DETERMINATE,943,ALBERTA,SINGLE,NONE
20567,NORTH AMERICAN,Indigenous,MALE,58,Supervised,FP,INDETERMINATE,0,ALBERTA,MARRIED,CATHOLIC - NATI
20568,WHITE,Non Indigenous,MALE,50,Incarcerated,,DETERMINATE,730,ONTARIO,MARRIED,CATHOLIC - ROMA
20569,OTHER,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,1796,QUEBEC,SINGLE,MUSLIM
20570,WHITE,Non Indigenous,MALE,62,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CATHOLIC - ROMA
20571,NORTH AMERICAN,Indigenous,MALE,22,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SINGLE,
20572,S. E. ASIAN,Non Indigenous,MALE,46,Supervised,FP,DETERMINATE,2467,BRITISH COLUMBIA,SINGLE,CATH NON-SPEC
20573,,Non Indigenous,MALE,56,Incarcerated,,DETERMINATE,731,ONTARIO,UNKNOWN,
20574,NORTH AMERICAN,Indigenous,MALE,23,Incarcerated,,DETERMINATE,945,MANITOBA,SINGLE,
20575,,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,1826,SASKATCHEWAN,COMMON LAW,
20576,NORTH AMERICAN,Indigenous,MALE,39,Incarcerated,,INDETERMINATE,0,ALBERTA,COMMON LAW,CATHOLIC - ROMA
20577,WHITE,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,1095,ONTARIO,COMMON LAW,MUSLIM
20578,NORTH AMERICAN,Indigenous,MALE,59,Supervised,FP,INDETERMINATE,0,NOVA SCOTIA,MARRIED,CATH NON-SPEC
20579,BLACK,Non Indigenous,MALE,26,Supervised,SR,DETERMINATE,731,ONTARIO,UNKNOWN,
20580,WHITE,Non Indigenous,MALE,37,Supervised,DP,DETERMINATE,2465,QUEBEC,SINGLE,CATH NON-SPEC
20581,WHITE,Non Indigenous,MALE,48,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,CATHOLIC - ROMA
20582,WHITE,Non Indigenous,MALE,76,Supervised,FP,INDETERMINATE,0,NEW BRUNSWICK,MARRIED,
20583,WHITE,Non Indigenous,MALE,49,Incarcerated,,DETERMINATE,730,NOVA SCOTIA,DIVORCED,NONE
20584,WHITE,Non Indigenous,FEMALE,49,Supervised,FP,DETERMINATE,882,QUEBEC,DIVORCED,CATH NON-SPEC
20585,METIS,Indigenous,MALE,28,Incarcerated,,DETERMINATE,1187,ALBERTA,COMMON LAW,NONE
20586,NORTH AMERICAN,Indigenous,MALE,51,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,WIDOW(ER),NONE
20587,WHITE,Non Indigenous,MALE,33,Supervised,SR,DETERMINATE,1006,QUEBEC,SINGLE,CATH NON-SPEC
20588,WHITE,Non Indigenous,MALE,58,Incarcerated,,DETERMINATE,897,QUEBEC,COMMON LAW,CATH NON-SPEC
20589,WHITE,Non Indigenous,MALE,57,Incarcerated,,INDETERMINATE,0,ONTARIO,MARRIED,CATHOLIC - ROMA
20590,NORTH AMERICAN,Indigenous,MALE,57,Supervised,SR,DETERMINATE,732,BRITISH COLUMBIA,COMMON LAW,NONE
20591,WHITE,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,900,ALBERTA,DIVORCED,NOT STATED
20592,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,1240,QUEBEC,SINGLE,CATH NON-SPEC
20593,WHITE,Non Indigenous,MALE,30,Incarcerated,,INDETERMINATE,0,ONTARIO,UNKNOWN,
20594,NORTH AMERICAN,Indigenous,MALE,23,Incarcerated,,INDETERMINATE,0,MANITOBA,SINGLE,NATIVE SPIRITUA
20595,WHITE,Non Indigenous,MALE,40,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,OTHER
20596,WHITE,Non Indigenous,MALE,42,Supervised,FP,DETERMINATE,2738,ONTARIO,DIVORCED,CATH NON-SPEC
20597,BLACK,Non Indigenous,MALE,35,Supervised,SR,DETERMINATE,2552,ALBERTA,COMMON LAW,MUSLIM
20598,BLACK,Non Indigenous,MALE,44,Supervised,LTSO,DETERMINATE,1096,QUEBEC,SINGLE,CATH NON-SPEC
20599,BLACK,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,905,ONTARIO,COMMON LAW,MUSLIM
20600,WHITE,Non Indigenous,FEMALE,28,Incarcerated,,DETERMINATE,731,BRITISH COLUMBIA,SINGLE,
20601,WHITE,Non Indigenous,MALE,59,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,CATH NON-SPEC
20602,METIS,Indigenous,MALE,54,Incarcerated,,DETERMINATE,874,QUEBEC,SINGLE,CATH NON-SPEC
20603,WHITE,Non Indigenous,MALE,56,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,
20604,,Non Indigenous,MALE,38,Incarcerated,,DETERMINATE,2370,ONTARIO,UNKNOWN,
20605,BLACK,Non Indigenous,MALE,26,Incarcerated,,DETERMINATE,4283,SASKATCHEWAN,SINGLE,OTHER
20606,NORTH AMERICAN,Indigenous,MALE,30,Supervised,SR,DETERMINATE,1826,BRITISH COLUMBIA,SINGLE,CATHOLIC - NATI
20607,NORTH AMERICAN,Indigenous,MALE,36,Supervised,SR,DETERMINATE,1598,ONTARIO,MARRIED,NATIVE SPIRITUA
20608,WHITE,Non Indigenous,MALE,56,Supervised,SR,DETERMINATE,1308,QUEBEC,SINGLE,CATH NON-SPEC
20609,,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,731,SASKATCHEWAN,UNKNOWN,
20610,NORTH AMERICAN,Indigenous,FEMALE,32,Supervised,SR,DETERMINATE,1096,MANITOBA,SINGLE,
20611,EURO.-SOUTHERN,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,1765,ONTARIO,SINGLE,CHRI NON SPEC
20612,NORTH AMERICAN,Indigenous,MALE,40,Supervised,SR,DETERMINATE,1642,BRITISH COLUMBIA,SEPARATED,NATIVE SPIRITUA
20613,WHITE,Non Indigenous,MALE,61,Incarcerated,,DETERMINATE,2557,MANITOBA,DIVORCED,CHRI NON SPEC
20614,WHITE,Non Indigenous,MALE,35,Supervised,SR,DETERMINATE,3440,QUEBEC,COMMON LAW,CATH NON-SPEC
20615,WHITE,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,730,ONTARIO,UNKNOWN,CHRI NON SPEC
20616,METIS,Indigenous,MALE,23,Incarcerated,,DETERMINATE,959,ALBERTA,COMMON LAW,NONE
20617,WHITE,Non Indigenous,MALE,50,Supervised,LTSO,DETERMINATE,1277,ONTARIO,SINGLE,JUDAISM
20618,WHITE,Non Indigenous,MALE,47,Incarcerated,,DETERMINATE,1156,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
20619,METIS,Indigenous,MALE,33,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,BUDDHIST
20620,METIS,Indigenous,MALE,40,Incarcerated,,DETERMINATE,1095,QUEBEC,COMMON LAW,CATH NON-SPEC
20621,WHITE,Non Indigenous,MALE,45,Incarcerated,,DETERMINATE,2680,QUEBEC,COMMON LAW,CATH NON-SPEC
20622,BLACK,Non Indigenous,MALE,20,Incarcerated,,DETERMINATE,730,ONTARIO,UNKNOWN,CATHOLIC - ROMA
20623,WHITE,Non Indigenous,MALE,54,Supervised,SR,DETERMINATE,1430,QUEBEC,SINGLE,CATH NON-SPEC
20624,WHITE,Non Indigenous,MALE,52,Supervised,FP,DETERMINATE,1325,QUEBEC,COMMON LAW,CATH NON-SPEC
20625,WHITE,Non Indigenous,MALE,48,Supervised,SR,DETERMINATE,731,QUEBEC,SINGLE,CATH NON-SPEC
20626,WHITE,Non Indigenous,MALE,74,Supervised,FP,INDETERMINATE,0,NOVA SCOTIA,SINGLE,OTHER
20627,WHITE,Non Indigenous,MALE,32,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,CHRI NON SPEC
20628,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,3700,QUEBEC,SINGLE,CATH NON-SPEC
20629,SOUTH ASIAN,Non Indigenous,MALE,31,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,OTHER
20630,WHITE,Non Indigenous,MALE,69,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,PROT NON-SPEC
20631,WHITE,Non Indigenous,MALE,26,Supervised,FP,DETERMINATE,1513,NFLD AND LAB,SINGLE,ANGLICAN(EPIS.
20632,WHITE,Non Indigenous,MALE,25,Supervised,FP,DETERMINATE,820,ALBERTA,SINGLE,CATHOLIC - ROMA
20633,WHITE,Non Indigenous,MALE,65,Supervised,FP,INDETERMINATE,0,QUEBEC,MARRIED,CATH NON-SPEC
20634,WHITE,Non Indigenous,FEMALE,43,Supervised,FP,DETERMINATE,1293,QUEBEC,SINGLE,CATH NON-SPEC
20635,,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,979,ONTARIO,UNKNOWN,
20636,,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,1093,NOVA SCOTIA,SINGLE,NONE
20637,WHITE,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,2073,BRITISH COLUMBIA,COMMON LAW,CATHOLIC - ROMA
20638,BLACK,Non Indigenous,MALE,49,Incarcerated,,DETERMINATE,895,ONTARIO,UNKNOWN,
20639,BLACK,Non Indigenous,FEMALE,30,Incarcerated,,DETERMINATE,1095,BRITISH COLUMBIA,SINGLE,MUSLIM
20640,WHITE,Non Indigenous,MALE,21,Incarcerated,,DETERMINATE,951,ALBERTA,SINGLE,NONE
20641,WHITE,Non Indigenous,MALE,42,Incarcerated,,DETERMINATE,3469,ONTARIO,COMMON LAW,BUDDHIST
20642,WHITE,Non Indigenous,MALE,39,Supervised,SR,DETERMINATE,2679,ALBERTA,SEPARATED,NOT STATED
20643,ASIAN-SOUTH,Non Indigenous,FEMALE,53,Supervised,FP,DETERMINATE,913,QUEBEC,SEPARATED,BUDDHIST
20644,METIS,Indigenous,FEMALE,24,Supervised,SR,DETERMINATE,731,ALBERTA,UNKNOWN,
20645,WHITE,Non Indigenous,FEMALE,45,Supervised,DP,DETERMINATE,730,NOVA SCOTIA,DIVORCED,CATHOLIC - ROMA
20646,WHITE,Non Indigenous,MALE,67,Supervised,FP,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
20647,WHITE,Non Indigenous,MALE,54,Incarcerated,,DETERMINATE,1827,QUEBEC,MARRIED,CATH NON-SPEC
20648,METIS,Indigenous,MALE,56,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
20649,WHITE,Non Indigenous,MALE,57,Incarcerated,,DETERMINATE,1814,QUEBEC,SINGLE,CATH NON-SPEC
20650,NORTH AMERICAN,Indigenous,MALE,28,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,MARRIED,CHRISTIAN REFOR
20651,NORTH AMERICAN,Indigenous,MALE,30,Supervised,FP,DETERMINATE,1461,NOVA SCOTIA,COMMON LAW,NONE
20652,NORTH AMERICAN,Indigenous,MALE,26,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,MARRIED,CHRI NON SPEC
20653,NORTH AMERICAN,Indigenous,MALE,31,Supervised,DP,DETERMINATE,731,ONTARIO,SINGLE,NATIVE SPIRITUA
20654,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,1277,ALBERTA,SINGLE,PROT NON-SPEC
20655,WHITE,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,973,QUEBEC,SINGLE,CATHOLIC - GREE
20656,METIS,Indigenous,MALE,22,Incarcerated,,DETERMINATE,1826,ALBERTA,COMMON LAW,NONE
20657,WHITE,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,2556,NEW BRUNSWICK,SINGLE,PROT NON-SPEC
20658,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,1653,NEW BRUNSWICK,DIVORCED,NOT STATED
20659,WHITE,Non Indigenous,MALE,59,Incarcerated,,INDETERMINATE,0,ONTARIO,WIDOW(ER),CATHOLIC - ROMA
20660,WHITE,Non Indigenous,MALE,53,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
20661,MULTIRAC/ETHNIC,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,1126,NEW BRUNSWICK,SINGLE,CHRI NON SPEC
20662,NORTH AMERICAN,Indigenous,MALE,30,Incarcerated,,DETERMINATE,3217,NEW BRUNSWICK,COMMON LAW,NATIVE SPIRITUA
20663,NORTH AMERICAN,Indigenous,FEMALE,23,Incarcerated,,DETERMINATE,2707,ALBERTA,COMMON LAW,
20664,WHITE,Non Indigenous,MALE,57,Incarcerated,,DETERMINATE,1643,NEW BRUNSWICK,SEPARATED,BAPTIST
20665,WHITE,Non Indigenous,MALE,55,Supervised,FP,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
20666,NORTH AMERICAN,Indigenous,MALE,28,Incarcerated,,DETERMINATE,778,SASKATCHEWAN,COMMON LAW,
20667,WHITE,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,2861,MANITOBA,COMMON LAW,NOT STATED
20668,WHITE,Non Indigenous,MALE,51,Supervised,SR,DETERMINATE,1375,ALBERTA,SINGLE,ATHEIST
20669,LATIN AMERICAN,Non Indigenous,MALE,36,Supervised,FP,DETERMINATE,731,BRITISH COLUMBIA,MARRIED,CATH NON-SPEC
20670,WHITE,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,1277,NEW BRUNSWICK,COMMON LAW,NOT STATED
20671,WHITE,Non Indigenous,MALE,55,Incarcerated,,DETERMINATE,1218,ALBERTA,DIVORCED,CHRIST. SCIENCE
20672,NORTH AMERICAN,Indigenous,MALE,29,Incarcerated,,DETERMINATE,822,ALBERTA,COMMON LAW,NONE
20673,BLACK,Non Indigenous,MALE,22,Supervised,SR,DETERMINATE,1392,MANITOBA,SINGLE,MUSLIM
20674,SOUTH ASIAN,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,1524,BRITISH COLUMBIA,SINGLE,SIKH
20675,WHITE,Non Indigenous,MALE,45,Incarcerated,,DETERMINATE,1347,ONTARIO,COMMON LAW,RUSSIAN ORTHODO
20676,WHITE,Non Indigenous,MALE,30,Supervised,SR,DETERMINATE,1004,NEW BRUNSWICK,COMMON LAW,
20677,ARAB,Non Indigenous,MALE,59,Incarcerated,,DETERMINATE,3305,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
20678,WHITE,Non Indigenous,MALE,43,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CHRISTIAN REFOR
20679,METIS,Indigenous,MALE,44,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,NONE
20680,NORTH AMERICAN,Indigenous,FEMALE,32,Incarcerated,,DETERMINATE,1034,ALBERTA,COMMON LAW,
20681,WHITE,Non Indigenous,MALE,57,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,NONE
20682,WHITE,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,2191,ONTARIO,SINGLE,NONE
20683,WHITE,Non Indigenous,MALE,23,Supervised,SR,DETERMINATE,732,QUEBEC,SINGLE,ATHEIST
20684,WHITE,Non Indigenous,MALE,62,Supervised,SR,DETERMINATE,17368,QUEBEC,SINGLE,CATH NON-SPEC
20685,WHITE,Non Indigenous,MALE,40,Supervised,DP,DETERMINATE,1280,QUEBEC,COMMON LAW,CATH NON-SPEC
20686,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,1135,ALBERTA,SINGLE,CHRI NON SPEC
20687,WHITE,Non Indigenous,MALE,72,Supervised,SR,DETERMINATE,2191,MANITOBA,COMMON LAW,ANGLICAN(EPIS.
20688,WHITE,Non Indigenous,MALE,62,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
20689,,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,1450,ONTARIO,NOT DETERMINED,
20690,BLACK,Non Indigenous,MALE,53,Incarcerated,,INDETERMINATE,0,QUEBEC,SEPARATED,CATH NON-SPEC
20691,WHITE,Non Indigenous,MALE,69,Supervised,FP,INDETERMINATE,0,QUEBEC,WIDOW(ER),CATH NON-SPEC
20692,SOUTH ASIAN,Non Indigenous,MALE,51,Incarcerated,,INDETERMINATE,0,ONTARIO,MARRIED,MUSLIM
20693,WHITE,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,2010,ALBERTA,SINGLE,NOT STATED
20694,WHITE,Non Indigenous,MALE,47,Supervised,SR,DETERMINATE,1826,BRITISH COLUMBIA,SINGLE,CHRI NON SPEC
20695,WHITE,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,1659,QUEBEC,SINGLE,ATHEIST
20696,METIS,Indigenous,MALE,42,Incarcerated,,DETERMINATE,1461,ALBERTA,SINGLE,CATHOLIC - ROMA
20697,WHITE,Non Indigenous,FEMALE,31,Supervised,DP,DETERMINATE,1399,ALBERTA,COMMON LAW,CHRI NON SPEC
20698,WHITE,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,2376,ALBERTA,SEPARATED,OTHER
20699,BLACK,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,3235,ONTARIO,COMMON LAW,RASTAFARIAN
20700,WHITE,Non Indigenous,MALE,37,Supervised,SR,DETERMINATE,1338,ONTARIO,MARRIED,CHRI NON SPEC
20701,METIS,Indigenous,MALE,30,Incarcerated,,DETERMINATE,855,ONTARIO,UNKNOWN,NATIVE SPIRITUA
20702,WHITE,Non Indigenous,MALE,34,Incarcerated,,INDETERMINATE,0,MANITOBA,SINGLE,BUDDHIST
20703,NORTH AMERICAN,Indigenous,MALE,32,Incarcerated,,DETERMINATE,858,ALBERTA,UNKNOWN,ANGLICAN(EPIS.
20704,METIS,Indigenous,MALE,32,Incarcerated,,DETERMINATE,911,ALBERTA,SINGLE,NONE
20705,CHINESE,Non Indigenous,MALE,51,Incarcerated,,INDETERMINATE,0,ONTARIO,WIDOW(ER),BUDDHIST
20706,LATIN AMERICAN,Non Indigenous,MALE,49,Incarcerated,,INDETERMINATE,0,ONTARIO,MARRIED,CHRI NON SPEC
20707,WHITE,Non Indigenous,MALE,66,Supervised,DP,DETERMINATE,1218,QUEBEC,DIVORCED,CATH NON-SPEC
20708,ASIAN-SOUTH,Non Indigenous,MALE,42,Supervised,FP,DETERMINATE,6314,BRITISH COLUMBIA,UNKNOWN,BUDDHIST
20709,WHITE,Non Indigenous,MALE,55,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,ATHEIST
20710,WHITE,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,3011,ALBERTA,SINGLE,CATHOLIC - ROMA
20711,WHITE,Non Indigenous,MALE,47,Incarcerated,,DETERMINATE,2984,QUEBEC,COMMON LAW,CATH NON-SPEC
20712,WHITE,Non Indigenous,MALE,49,Incarcerated,,DETERMINATE,730,BRITISH COLUMBIA,SEPARATED,NONE
20713,,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,730,BRITISH COLUMBIA,UNKNOWN,
20714,BLACK,Non Indigenous,FEMALE,25,Incarcerated,,DETERMINATE,1674,ONTARIO,SINGLE,SALVATION ARMY
20715,WHITE,Non Indigenous,FEMALE,42,Supervised,SR,DETERMINATE,737,NFLD AND LAB,COMMON LAW,NOT STATED
20716,NORTH AMERICAN,Indigenous,MALE,47,Incarcerated,,DETERMINATE,1802,ONTARIO,COMMON LAW,NATIVE SPIRITUA
20717,SOUTH ASIAN,Non Indigenous,MALE,28,Supervised,FP,DETERMINATE,2192,BRITISH COLUMBIA,COMMON LAW,CATHOLIC - ROMA
20718,WHITE,Non Indigenous,MALE,65,Incarcerated,,DETERMINATE,1461,MANITOBA,MARRIED,CHRI NON SPEC
20719,WHITE,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,6101,ONTARIO,COMMON LAW,CATH NON-SPEC
20720,WHITE,Non Indigenous,MALE,54,Incarcerated,,DETERMINATE,4710,NEW BRUNSWICK,COMMON LAW,UNITED CHURCH
20721,WHITE,Non Indigenous,MALE,59,Supervised,FP,INDETERMINATE,0,NEW BRUNSWICK,MARRIED,MENNONITE
20722,NORTH AMERICAN,Indigenous,MALE,30,Supervised,SR,DETERMINATE,915,BRITISH COLUMBIA,SINGLE,NONE
20723,BLACK,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,3167,NEW BRUNSWICK,COMMON LAW,MUSLIM
20724,WHITE,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,2647,SASKATCHEWAN,SINGLE,NONE
20725,NORTH AMERICAN,Indigenous,MALE,29,Incarcerated,,DETERMINATE,2010,ALBERTA,SINGLE,NATIVE SPIRITUA
20726,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,902,ONTARIO,SINGLE,NONE
20727,WHITE,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,1417,ONTARIO,UNKNOWN,
